"kwhTotal","dollars","chargeTimeHrs","distance","managerVehicle","facilityType","target"
"7.02","0.0","3.870277778","0.9718696","1","3","1.0"
"7.16","0.0","3.866666667","0.9718696","1","3","1.0"
"7.07","0.0","3.804722222","0.9718696","1","3","1.0"
"0.39","0.0","2.425","2.1494226","1","3","1.0"
"6.94","0.0","2.608333333","1.3751582","1","3","1.0"
"7.02","0.0","3.945","0.9718696","1","3","1.0"
"7.12","0.5","4.146944444","0.9718696","1","3","1.0"
"0.44","0.5","4.211666667","2.1494226","1","3","1.0"
"6.98","0.0","3.725277778","0.9718696","1","3","1.0"
"6.96","1.42","5.457222222","0.9718696","1","3","1.0"
"7.05","7.5","11.58694444","0.9718696","1","3","1.0"
"7.03","0.0","3.953888889","0.9718696","1","3","1.0"
"6.92","0.0","3.829444444","0.9718696","1","3","1.0"
"0.38","0.0","3.833333333","2.1494226","1","3","1.0"
"7.08","0.58","4.615277778","0.9718696","1","3","1.0"
"0.81","0.0","1.67","2.1494226","1","3","1.0"
"6.95","0.0","2.824722222","0.9718696","1","3","1.0"
"6.83","0.0","3.522777778","0.9718696","1","3","1.0"
"7.2","0.0","3.896944444","0.9718696","1","3","1.0"
"7.08","0.0","3.192777778","0.9718696","1","3","1.0"
"7.11","0.0","3.581388889","0.9718696","1","3","1.0"
"7.01","0.0","2.966388889","0.9718696","1","3","1.0"
"0.53","0.0","0.8725","2.1494226","1","3","1.0"
"7.16","0.0","3.173888889","0.9718696","1","3","1.0"
"7.14","0.0","3.283888889","0.9718696","1","3","1.0"
"6.96","2.08","6.123888889","0.9718696","1","3","1.0"
"7.03","0.0","3.5975","0.9718696","1","3","1.0"
"7.11","0.0","3.116944444","0.9718696","1","3","1.0"
"6.96","0.0","3.145277778","0.9718696","1","3","1.0"
"3.0","0.0","3.861944444","0.9718696","1","3","1.0"
"4.15","0.0","3.128333333","0.9718696","1","3","1.0"
"4.44","0.0","1.501666667","2.1494226","1","3","1.0"
"3.49","0.0","2.7125","2.1494226","1","3","1.0"
"0.0","0.0","0.023333333","32.8745456","1","3","1.0"
"0.0","0.0","0.018611111","32.8745456","1","3","0.0"
"6.3","0.0","2.037777778","0.9718696","1","3","1.0"
"7.01","5.17","9.241111111","0.9718696","1","3","1.0"
"6.64","0.0","3.383888889","2.9883126","1","2","1.0"
"6.56","5.33","9.320277778","2.9883126","1","2","0.0"
"6.88","0.5","4.516111111","2.9883126","1","2","0.0"
"6.62","5.0","9.006111111","2.9883126","1","2","1.0"
"7.49","0.0","2.829166667","2.9883126","1","2","0.0"
"6.99","0.0","2.757777778","26.6015126","1","3","0.0"
"4.43","0.0","2.716944444","5.5031184","0","3","1.0"
"6.23","0.0","2.840277778","5.5031184","0","3","1.0"
"2.28","0.0","0.757222222","5.5031184","0","3","1.0"
"2.12","0.0","1.526388889","5.027126","0","3","0.0"
"4.35","0.0","2.615555556","5.5031184","0","3","1.0"
"2.51","0.0","1.474166667","5.027126","0","3","0.0"
"4.96","0.5","4.3825","5.5031184","0","3","1.0"
"1.54","0.0","0.506111111","2.3370854","0","2","1.0"
"3.53","0.0","1.1675","2.5825384","0","2","0.0"
"3.43","0.0","3.244722222","5.5031184","0","3","1.0"
"0.95","0.0","1.149444444","5.027126","0","3","0.0"
"5.93","0.0","3.320277778","5.5031184","0","3","1.0"
"6.42","0.0","2.884444444","5.5031184","0","3","1.0"
"3.76","0.0","1.168888889","2.3370854","0","3","1.0"
"6.42","0.0","3.7775","5.5031184","0","3","1.0"
"6.69","0.0","2.275277778","5.5031184","0","3","1.0"
"3.74","0.0","2.008888889","5.4148796","0","3","0.0"
"4.41","0.5","4.042777778","2.3370854","0","3","1.0"
"2.77","0.0","2.64","2.3370854","0","3","1.0"
"1.74","0.0","2.156388889","2.3370854","0","3","1.0"
"4.44","0.0","2.041388889","1.7883892","0","3","1.0"
"7.02","0.0","2.552222222","1.7883892","0","3","0.0"
"3.27","0.5","4.134722222","1.7883892","0","3","1.0"
"2.2","0.0","1.259722222","1.7883892","0","3","1.0"
"4.15","0.0","3.381666667","1.7883892","0","3","0.0"
"3.76","0.0","2.746111111","1.7883892","0","3","1.0"
"4.77","0.0","2.491111111","1.7883892","0","3","1.0"
"6.76","1.5","5.571388889","1.7883892","0","3","1.0"
"0.12","0.0","2.676666667","1.7883892","0","3","1.0"
"2.67","0.0","0.8975","1.7883892","0","3","0.0"
"6.93","0.0","3.026944444","1.7883892","0","3","0.0"
"1.29","0.0","0.444722222","1.7883892","0","3","1.0"
"6.68","0.0","2.606111111","1.7883892","0","3","1.0"
"1.9","0.0","0.795833333","1.7883892","0","3","1.0"
"5.77","0.0","1.928333333","1.7883892","0","3","1.0"
"2.94","0.0","1.649444444","1.7883892","0","3","1.0"
"6.92","0.0","2.753333333","1.7883892","0","3","0.0"
"1.94","0.0","0.874444444","1.7883892","0","3","1.0"
"4.13","0.0","1.623333333","1.7883892","0","3","0.0"
"5.21","0.0","2.16","1.7883892","0","3","0.0"
"2.8","0.0","1.279444444","1.7883892","0","3","0.0"
"3.55","0.0","1.898611111","1.7883892","0","3","1.0"
"2.54","0.0","1.3225","1.7883892","0","3","1.0"
"1.92","0.0","1.505833333","1.7883892","0","3","1.0"
"1.4","0.0","0.88","1.7883892","0","3","1.0"
"1.4","0.0","0.926944444","1.7883892","0","3","1.0"
"4.87","0.0","1.841666667","1.7883892","0","3","1.0"
"6.95","0.0","3.6575","1.7883892","0","3","1.0"
"0.19","0.0","0.095","1.7883892","0","3","1.0"
"6.56","0.0","2.47","1.7883892","0","3","1.0"
"3.92","0.0","2.954444444","1.7883892","0","3","1.0"
"1.55","0.0","0.586388889","1.7883892","0","3","0.0"
"6.27","0.0","2.399722222","1.7883892","0","3","1.0"
"6.88","0.0","3.324722222","1.7883892","0","3","1.0"
"1.98","0.0","0.9175","1.7883892","0","3","0.0"
"5.5","0.0","3.36","1.7883892","0","3","1.0"
"5.04","0.0","3.321666667","1.7883892","0","3","1.0"
"1.37","0.0","0.723055556","1.7883892","0","3","1.0"
"3.6","0.0","2.9575","1.7883892","0","3","1.0"
"4.57","0.5","4.003888889","1.7883892","0","3","0.0"
"4.07","0.0","3.117777778","1.7883892","0","3","1.0"
"6.91","0.0","3.695833333","1.7883892","0","3","1.0"
"5.46","0.0","3.383333333","1.7883892","0","3","1.0"
"3.17","0.0","2.174166667","1.7883892","0","3","1.0"
"6.83","0.0","2.265555556","1.7883892","0","3","1.0"
"1.84","0.0","1.552777778","1.7883892","0","3","1.0"
"4.47","0.0","3.541388889","1.7883892","0","3","1.0"
"1.11","0.0","0.388611111","1.7883892","0","3","1.0"
"1.75","0.0","0.943333333","1.7883892","0","3","1.0"
"1.76","0.0","2.4625","1.7883892","0","3","0.0"
"3.26","0.5","4.183888889","1.7883892","0","3","1.0"
"6.8","0.0","2.683611111","1.7883892","0","3","1.0"
"1.83","0.0","1.261111111","1.7883892","0","3","0.0"
"3.76","0.0","3.857777778","1.7883892","0","3","0.0"
"4.38","0.0","2.406944444","1.7883892","0","3","1.0"
"1.68","0.0","1.569166667","1.7883892","0","3","1.0"
"3.17","0.0","3.874444444","1.7883892","0","3","0.0"
"6.69","0.0","2.8125","1.7883892","0","3","1.0"
"2.56","0.0","1.0475","1.7883892","0","3","1.0"
"6.76","0.0","2.588055556","1.7883892","0","3","1.0"
"2.9","0.0","2.165833333","1.7883892","0","3","1.0"
"3.27","0.0","2.495833333","1.7883892","0","3","1.0"
"4.92","0.0","3.790555556","1.7883892","0","3","1.0"
"4.19","0.5","4.255555556","1.7883892","0","3","1.0"
"5.16","1.75","5.830833333","1.7883892","0","3","1.0"
"3.47","0.0","1.406666667","1.7883892","0","3","1.0"
"1.96","0.0","2.663333333","1.7883892","0","3","1.0"
"6.42","0.0","2.086944444","1.7883892","0","3","1.0"
"1.94","0.0","0.765833333","1.7883892","0","3","1.0"
"4.79","0.0","1.850555556","1.7883892","0","3","1.0"
"0.84","0.0","0.299166667","1.7883892","0","3","1.0"
"2.76","0.0","2.633333333","1.7883892","0","3","1.0"
"1.4","0.0","3.273888889","1.7883892","0","3","1.0"
"3.82","0.0","1.270555556","1.7883892","0","3","1.0"
"5.1","0.0","3.372777778","1.7883892","0","3","1.0"
"3.75","0.0","3.191111111","1.7883892","0","3","1.0"
"1.87","0.0","2.621944444","1.7883892","0","3","1.0"
"2.02","0.0","1.068888889","1.7883892","0","3","0.0"
"2.85","0.0","1.455277778","1.7883892","0","3","1.0"
"1.74","0.0","1.778333333","1.7883892","0","3","0.0"
"4.36","0.0","1.759166667","1.7883892","0","3","1.0"
"1.66","0.0","1.280555556","1.7883892","0","3","1.0"
"5.16","0.0","1.825555556","1.7883892","0","3","1.0"
"3.33","0.0","1.337777778","1.7883892","0","3","1.0"
"3.35","0.0","1.634166667","1.7883892","0","3","1.0"
"3.89","0.0","1.391111111","1.7883892","0","3","1.0"
"3.8","0.0","1.424166667","1.7883892","0","3","0.0"
"1.46","0.0","2.340833333","1.7883892","0","3","1.0"
"4.12","0.0","3.897777778","1.7883892","0","3","1.0"
"5.18","0.0","2.226388889","1.7883892","0","3","1.0"
"4.24","0.0","2.654722222","1.7883892","0","3","1.0"
"1.67","0.0","0.691388889","1.7883892","0","3","1.0"
"6.52","0.0","3.335833333","1.7883892","0","3","1.0"
"1.78","0.0","1.529444444","1.7883892","0","3","1.0"
"1.41","0.0","3.260277778","1.7883892","0","3","1.0"
"3.26","0.0","2.606388889","1.7883892","0","3","1.0"
"1.63","0.0","0.978055556","1.7883892","0","3","1.0"
"2.24","0.0","1.184444444","1.7883892","0","3","1.0"
"6.8","0.0","2.398055556","1.7883892","0","3","1.0"
"2.25","0.0","1.333888889","1.7883892","0","3","1.0"
"1.38","0.0","0.632222222","1.7883892","0","3","1.0"
"1.78","0.0","2.871388889","1.7883892","0","3","1.0"
"4.54","0.0","2.007222222","1.7883892","0","3","1.0"
"4.02","0.0","2.963611111","1.7883892","0","3","1.0"
"2.63","0.0","1.694166667","1.7883892","0","3","1.0"
"6.28","0.0","2.893333333","8.5840196","0","2","1.0"
"6.87","0.0","3.144722222","28.891993","1","3","1.0"
"6.88","0.0","2.941944444","28.891993","1","3","1.0"
"6.91","0.0","2.786944444","28.891993","1","3","1.0"
"6.69","0.5","4.218333333","28.891993","1","3","1.0"
"6.71","0.5","4.066111111","28.891993","1","3","1.0"
"6.71","0.0","3.731388889","28.891993","1","3","1.0"
"6.76","0.0","3.475277778","28.891993","1","3","1.0"
"6.65","0.0","3.983611111","32.8745456","1","4","1.0"
"6.82","0.0","2.356666667","32.8745456","1","4","1.0"
"6.58","0.5","4.365","32.8745456","1","4","1.0"
"6.84","0.0","3.994444444","32.8745456","1","4","1.0"
"7.09","4.83","8.8725","32.8745456","1","4","1.0"
"6.58","0.5","4.461388889","32.8745456","1","4","1.0"
"6.76","0.5","4.442777778","32.8745456","1","4","1.0"
"6.72","3.67","7.759166667","32.8745456","1","4","1.0"
"6.73","0.5","4.094722222","32.8745456","1","4","1.0"
"6.7","0.58","4.611111111","32.8745456","1","4","1.0"
"6.74","0.5","4.113888889","32.8745456","1","4","1.0"
"6.61","0.0","3.665833333","32.8745456","1","4","1.0"
"6.63","0.0","3.8075","32.8745456","1","4","1.0"
"6.67","0.58","4.614166667","32.8745456","1","4","1.0"
"6.66","0.5","4.030833333","32.8745456","1","4","1.0"
"6.85","0.0","3.773055556","32.8745456","1","4","1.0"
"6.63","0.0","3.943055556","32.8745456","1","4","1.0"
"6.72","0.0","3.426944444","32.8745456","1","4","1.0"
"6.75","0.0","3.925277778","32.8745456","1","4","1.0"
"6.72","0.5","4.155","32.8745456","1","4","1.0"
"6.63","0.5","4.120555556","32.8745456","1","4","1.0"
"6.69","0.5","4.081666667","32.8745456","1","4","1.0"
"6.71","0.67","4.677777778","32.8745456","1","4","1.0"
"6.56","0.5","4.007777778","32.8745456","1","4","1.0"
"6.69","0.0","3.923611111","32.8745456","1","4","1.0"
"6.71","0.5","4.185555556","32.8745456","1","4","1.0"
"6.81","0.0","3.945","32.8745456","1","4","1.0"
"6.9","0.0","3.677222222","32.8745456","1","4","1.0"
"6.73","0.0","3.908611111","32.8745456","1","4","1.0"
"6.57","0.0","3.685833333","32.8745456","1","4","1.0"
"6.69","0.58","4.621944444","32.8745456","1","4","1.0"
"6.72","0.5","4.101111111","32.8745456","1","4","1.0"
"6.62","0.5","4.103611111","32.8745456","1","4","1.0"
"6.71","0.5","4.100277778","32.8745456","1","4","1.0"
"6.67","0.0","3.8425","32.8745456","1","4","1.0"
"6.54","0.0","3.951666667","32.8745456","1","4","1.0"
"6.69","0.5","4.033333333","32.8745456","1","4","1.0"
"6.64","0.5","4.255555556","32.8745456","1","4","1.0"
"6.73","0.5","4.023333333","32.8745456","1","4","1.0"
"6.66","0.5","4.038611111","32.8745456","1","4","1.0"
"6.84","0.5","4.057777778","32.8745456","1","4","1.0"
"6.83","0.67","4.683888889","32.8745456","1","4","1.0"
"6.58","0.0","3.859166667","32.8745456","1","4","1.0"
"6.76","0.0","3.775833333","32.8745456","1","4","1.0"
"6.74","0.5","4.544444444","32.8745456","1","4","1.0"
"1.97","0.0","0.786388889","32.8745456","1","4","1.0"
"6.62","0.5","4.246666667","32.8745456","1","4","1.0"
"6.79","0.5","4.126111111","32.8745456","1","4","1.0"
"6.75","0.0","3.936944444","32.8745456","1","4","1.0"
"6.7","0.58","4.637222222","32.8745456","1","4","1.0"
"6.7","0.5","4.419444444","32.8745456","1","4","1.0"
"6.69","0.0","3.9575","32.8745456","1","4","1.0"
"2.88","0.0","0.915277778","32.8745456","1","4","1.0"
"6.88","0.5","4.0325","32.8745456","1","4","1.0"
"6.62","0.5","4.018333333","32.8745456","1","4","1.0"
"6.64","4.75","8.7825","32.8745456","1","4","1.0"
"6.6","0.0","3.865833333","32.8745456","1","4","1.0"
"6.7","0.0","3.819444444","32.8745456","1","4","1.0"
"7.13","0.0","3.074166667","24.5192012","1","3","1.0"
"6.97","0.0","2.980555556","24.5192012","1","3","1.0"
"7.08","0.0","2.920277778","24.5192012","1","3","1.0"
"6.95","0.0","2.935277778","24.5192012","1","3","1.0"
"7.05","0.0","3.434444444","24.5192012","1","3","1.0"
"7.09","0.0","3.669166667","24.5192012","1","3","1.0"
"6.96","0.0","3.963888889","24.5192012","1","3","1.0"
"6.96","0.0","2.8375","24.5192012","1","3","1.0"
"7.15","0.0","2.983888889","24.5192012","1","3","1.0"
"6.83","0.0","3.404722222","24.5192012","1","3","1.0"
"6.47","0.0","2.628333333","24.5192012","1","3","1.0"
"6.44","0.0","3.219722222","24.5192012","1","3","1.0"
"6.49","0.0","2.637222222","24.5192012","1","3","1.0"
"6.39","0.0","3.220277778","24.5192012","1","3","1.0"
"6.72","0.0","3.413055556","24.5192012","1","3","1.0"
"6.48","0.0","2.956944444","24.5192012","1","3","1.0"
"6.22","0.0","2.507222222","24.5192012","1","3","1.0"
"2.34","0.0","0.757777778","24.5192012","1","3","1.0"
"4.36","0.0","1.466111111","24.5192012","1","3","1.0"
"2.75","0.0","1.393333333","24.5192012","1","3","1.0"
"6.93","0.0","3.474166667","24.5192012","1","3","1.0"
"6.77","0.0","2.666666667","24.5192012","1","3","1.0"
"6.97","0.0","2.535555556","24.5192012","1","3","1.0"
"1.73","0.0","1.711111111","24.5192012","1","3","1.0"
"6.56","0.0","2.558333333","24.5192012","1","3","1.0"
"6.79","0.0","2.789166667","24.5192012","1","3","1.0"
"6.47","0.0","2.531944444","24.5192012","1","3","1.0"
"6.91","0.0","2.527222222","24.5192012","1","3","1.0"
"6.8","0.0","3.0225","24.5192012","1","3","1.0"
"6.92","0.0","3.682777778","24.5192012","1","3","1.0"
"5.08","0.0","2.1175","24.5192012","1","3","1.0"
"6.94","0.0","2.924444444","24.5192012","1","3","1.0"
"7.03","0.0","2.734722222","24.5192012","1","3","1.0"
"6.97","0.0","3.269444444","24.5192012","1","3","1.0"
"7.11","0.0","2.948888889","24.5192012","1","3","1.0"
"5.87","0.0","1.916388889","24.5192012","1","3","1.0"
"7.09","0.0","3.255833333","24.5192012","1","3","1.0"
"7.0","0.0","3.646388889","24.5192012","1","3","1.0"
"7.08","0.0","2.783055556","24.5192012","1","3","1.0"
"7.01","0.0","2.565833333","24.5192012","1","3","1.0"
"6.43","0.0","3.148055556","24.5192012","1","3","1.0"
"6.87","0.0","3.379444444","24.5192012","1","3","1.0"
"6.86","0.0","3.091388889","24.5192012","1","3","1.0"
"7.09","0.0","3.401666667","24.5192012","1","3","1.0"
"6.95","0.0","2.509722222","24.5192012","1","3","1.0"
"7.04","0.0","2.674444444","24.5192012","1","3","1.0"
"6.55","0.0","3.509166667","24.5192012","1","3","1.0"
"6.97","0.0","3.106944444","24.5192012","1","3","1.0"
"3.69","0.0","1.145277778","24.5192012","1","3","1.0"
"6.89","0.0","2.724166667","24.5192012","1","3","1.0"
"6.86","0.0","3.954444444","24.5192012","1","3","1.0"
"6.82","0.0","3.107777778","24.5192012","1","3","1.0"
"6.17","0.0","2.023611111","24.5192012","1","3","1.0"
"6.94","0.0","3.484722222","24.5192012","1","3","1.0"
"6.4","0.0","3.471944444","24.5192012","1","3","1.0"
"6.71","0.0","2.884722222","24.5192012","1","3","1.0"
"6.82","0.0","2.957222222","24.5192012","1","3","1.0"
"4.35","0.0","1.372222222","24.5192012","1","3","1.0"
"6.84","0.0","3.534444444","24.5192012","1","3","1.0"
"6.4","0.0","3.661944444","24.5192012","1","3","1.0"
"6.71","0.0","2.860833333","24.5192012","1","3","1.0"
"6.37","0.0","2.486944444","24.5192012","1","3","1.0"
"6.77","0.0","3.243611111","24.5192012","1","3","1.0"
"6.9","0.0","3.572777778","24.5192012","1","3","1.0"
"6.7","0.0","2.300277778","1.1321908","1","3","0.0"
"6.43","0.0","2.508055556","1.1321908","1","3","0.0"
"6.41","0.0","2.901944444","1.1321908","1","3","0.0"
"6.44","0.0","3.0775","1.1321908","1","3","0.0"
"5.66","0.0","3.777222222","1.1321908","1","3","0.0"
"5.64","0.0","2.723611111","1.1321908","1","3","0.0"
"4.16","0.0","2.220833333","1.1321908","1","3","0.0"
"6.53","0.0","3.352777778","1.1321908","1","3","0.0"
"4.3","0.0","3.154166667","1.1321908","1","3","0.0"
"6.73","0.0","3.557777778","1.1321908","1","3","0.0"
"6.4","0.0","3.7375","1.1321908","1","3","0.0"
"6.09","0.0","2.309166667","24.5192012","1","3","1.0"
"6.04","0.0","2.0475","24.5192012","1","3","1.0"
"5.98","1.25","5.247222222","24.5192012","1","3","1.0"
"5.99","0.0","3.544444444","24.5192012","1","3","1.0"
"4.15","0.0","1.284166667","24.5192012","1","3","1.0"
"2.9","0.0","2.202777778","24.5192012","1","3","1.0"
"5.98","0.0","3.560555556","24.5192012","1","3","1.0"
"6.1","0.0","2.0725","24.5192012","1","3","1.0"
"5.97","0.0","2.805277778","24.5192012","1","3","1.0"
"6.02","0.0","3.660277778","24.5192012","1","3","1.0"
"5.83","0.0","2.95","24.5192012","1","3","1.0"
"5.99","0.5","4.257777778","24.5192012","1","3","1.0"
"5.92","0.0","2.076944444","24.5192012","1","3","1.0"
"6.0","0.0","2.737222222","24.5192012","1","3","1.0"
"5.9","3.5","7.521388889","24.5192012","1","3","1.0"
"5.68","0.0","1.9925","24.5192012","1","3","1.0"
"6.16","0.75","4.786666667","24.5192012","1","3","1.0"
"5.88","0.0","1.920277778","24.5192012","1","3","1.0"
"6.09","0.0","3.066944444","24.5192012","1","3","1.0"
"5.98","0.0","2.026666667","24.5192012","1","3","1.0"
"6.1","0.0","3.088055556","24.5192012","1","3","1.0"
"6.05","0.0","2.045277778","24.5192012","1","3","1.0"
"5.98","0.0","3.477777778","24.5192012","1","3","1.0"
"6.09","0.0","2.706111111","24.5192012","1","3","1.0"
"6.08","0.0","3.757222222","24.5192012","1","3","1.0"
"6.18","0.0","2.19","24.5192012","1","3","1.0"
"6.15","0.0","3.833888889","24.5192012","1","3","1.0"
"4.24","0.0","1.442777778","24.5192012","1","3","1.0"
"6.1","0.0","2.061388889","24.5192012","1","3","1.0"
"5.94","0.0","2.846111111","24.5192012","1","3","1.0"
"5.95","0.0","3.894444444","24.5192012","1","3","1.0"
"5.95","0.0","3.76","24.5192012","1","3","1.0"
"5.72","0.0","1.783055556","24.5192012","1","3","1.0"
"6.01","0.0","3.935833333","24.5192012","1","3","1.0"
"5.93","0.0","3.017777778","24.5192012","1","3","1.0"
"6.06","0.0","1.944722222","24.5192012","1","3","1.0"
"6.19","0.0","3.170555556","24.5192012","1","3","1.0"
"5.9","0.0","2.765833333","24.5192012","1","3","1.0"
"5.94","0.0","2.766944444","24.5192012","1","3","1.0"
"5.89","0.0","2.192777778","24.5192012","1","3","1.0"
"5.59","0.0","2.082777778","24.5192012","1","3","1.0"
"5.97","0.5","4.304444444","24.5192012","1","3","1.0"
"5.68","0.0","3.863333333","24.5192012","1","3","1.0"
"5.84","0.0","2.191944444","24.5192012","1","3","1.0"
"5.77","0.0","2.095277778","24.5192012","1","3","1.0"
"5.46","0.0","2.351388889","24.5192012","1","3","1.0"
"5.87","0.0","3.198611111","24.5192012","1","3","1.0"
"5.87","1.67","5.722222222","24.5192012","1","3","1.0"
"6.0","0.0","3.385277778","24.5192012","1","3","1.0"
"5.84","0.0","2.142777778","24.5192012","1","3","1.0"
"6.97","0.0","2.556111111","32.8745456","0","3","1.0"
"7.88","0.0","2.710277778","32.8745456","0","3","1.0"
"7.0","0.0","3.298055556","32.8745456","0","3","1.0"
"6.96","0.0","2.473333333","32.8745456","0","3","1.0"
"1.24","0.0","1.331111111","32.8745456","0","3","1.0"
"7.04","0.0","3.257222222","32.8745456","0","3","1.0"
"7.04","0.0","2.846944444","32.8745456","0","3","1.0"
"6.81","0.0","2.451944444","32.8745456","0","3","1.0"
"6.98","0.0","3.920833333","32.8745456","0","3","1.0"
"7.9","0.0","2.997777778","32.8745456","0","3","1.0"
"7.02","0.0","3.110277778","32.8745456","0","3","1.0"
"6.95","0.0","2.643055556","32.8745456","0","3","1.0"
"7.03","0.0","3.378888889","32.8745456","0","3","1.0"
"1.43","0.0","0.982777778","32.8745456","0","3","1.0"
"6.71","0.0","3.015277778","32.8745456","0","3","1.0"
"8.26","0.0","2.925","32.8745456","0","3","1.0"
"7.0","0.0","2.4025","32.8745456","0","3","1.0"
"6.84","0.0","3.834166667","32.8745456","0","3","1.0"
"7.11","0.0","2.984444444","32.8745456","0","3","1.0"
"6.9","0.0","2.51","32.8745456","0","3","1.0"
"6.96","0.0","2.580833333","32.8745456","0","3","1.0"
"7.03","0.0","2.781388889","32.8745456","0","3","1.0"
"7.39","0.0","2.292777778","32.8745456","0","3","1.0"
"7.03","0.0","2.375","32.8745456","0","3","1.0"
"1.03","0.0","0.964722222","32.8745456","0","3","1.0"
"6.77","0.0","2.223888889","32.8745456","0","3","1.0"
"6.88","0.0","2.694722222","32.8745456","0","2","1.0"
"8.13","0.0","2.961944444","32.8745456","0","3","1.0"
"7.03","0.0","3.097222222","32.8745456","0","3","1.0"
"6.95","0.0","2.931666667","32.8745456","0","3","1.0"
"6.8","0.0","3.245","32.8745456","0","3","1.0"
"6.76","0.0","2.835833333","32.8745456","0","3","1.0"
"6.83","0.0","3.23","32.8745456","0","3","1.0"
"6.86","0.0","3.702222222","32.8745456","0","3","1.0"
"6.73","0.0","3.208055556","32.8745456","0","3","1.0"
"7.96","0.0","3.426944444","32.8745456","0","3","1.0"
"7.01","0.0","2.599166667","32.8745456","0","3","1.0"
"8.31","0.0","2.738055556","32.8745456","0","3","1.0"
"6.96","0.0","2.776111111","32.8745456","0","2","1.0"
"7.75","0.0","2.541388889","32.8745456","0","3","1.0"
"7.78","0.0","2.576666667","32.8745456","0","3","1.0"
"7.05","0.0","2.703333333","32.8745456","0","3","1.0"
"6.95","0.0","2.754166667","32.8745456","0","3","1.0"
"7.27","0.0","2.834444444","32.8745456","0","3","1.0"
"6.95","0.0","2.821388889","32.8745456","0","3","1.0"
"6.83","0.0","2.808611111","32.8745456","0","3","1.0"
"6.79","0.0","2.621944444","32.8745456","0","3","1.0"
"6.02","0.0","2.749166667","32.8745456","0","3","1.0"
"6.83","0.0","3.489444444","32.8745456","0","3","1.0"
"6.74","0.0","3.781666667","32.8745456","0","3","1.0"
"6.71","0.0","3.1825","32.8745456","0","3","1.0"
"6.68","0.0","2.628055556","32.8745456","0","3","1.0"
"6.74","0.0","3.068055556","32.8745456","0","3","1.0"
"4.8","0.0","2.168333333","32.8745456","0","3","1.0"
"7.6","0.0","2.727777778","32.8745456","0","3","1.0"
"6.68","0.0","2.873888889","32.8745456","0","3","1.0"
"6.58","0.0","3.776944444","32.8745456","0","3","1.0"
"4.53","0.0","3.678611111","5.7063162","1","3","0.0"
"5.08","0.0","3.098333333","5.7063162","1","3","0.0"
"4.47","0.0","3.177777778","6.4215476","1","3","0.0"
"5.16","0.0","3.428611111","5.7063162","1","3","0.0"
"4.25","0.0","3.877777778","5.7063162","1","3","0.0"
"3.82","0.0","3.989444444","5.7063162","1","3","0.0"
"3.69","0.0","1.666666667","5.7063162","1","3","0.0"
"3.16","0.0","3.508055556","5.7063162","1","3","0.0"
"5.04","0.0","3.903611111","5.7063162","1","3","0.0"
"4.1","0.0","2.859722222","5.7063162","1","3","0.0"
"6.48","0.0","3.908611111","5.7063162","1","3","0.0"
"2.74","0.0","2.696388889","5.7063162","1","3","0.0"
"6.95","0.5","4.28","5.7063162","1","3","0.0"
"6.09","0.0","3.823055556","5.7063162","1","3","0.0"
"6.7","0.0","3.944166667","5.7063162","1","3","0.0"
"3.21","0.0","3.986388889","5.7063162","1","3","0.0"
"7.1","0.83","4.848333333","5.7063162","1","3","0.0"
"6.84","0.5","4.388888889","5.7063162","1","3","0.0"
"6.9","0.0","3.2625","5.7063162","1","3","0.0"
"6.87","0.5","4.410555556","5.7063162","1","3","0.0"
"5.52","0.5","4.077222222","5.7063162","1","3","0.0"
"7.03","0.0","3.971666667","6.4215476","1","3","1.0"
"6.71","0.0","3.728888889","5.7063162","1","3","0.0"
"5.77","0.5","4.541666667","5.7063162","1","3","0.0"
"6.97","0.0","3.568333333","5.7063162","1","3","0.0"
"2.13","0.0","2.709166667","5.7063162","1","3","0.0"
"6.78","0.0","3.891111111","5.7063162","1","3","0.0"
"5.45","0.0","3.423333333","5.7063162","1","3","0.0"
"2.19","0.0","3.753333333","5.7063162","1","3","0.0"
"4.21","0.5","4.126388889","6.4215476","1","3","1.0"
"6.71","0.0","3.132777778","5.7063162","1","3","0.0"
"4.05","0.0","3.481666667","5.7063162","1","3","0.0"
"5.38","0.67","4.723888889","5.7063162","1","3","0.0"
"5.96","0.5","4.330277778","5.7063162","1","3","0.0"
"6.77","0.0","3.914444444","5.7063162","1","3","0.0"
"6.71","0.0","3.478611111","5.7063162","1","3","0.0"
"5.94","0.0","0.164722222","5.7063162","1","3","0.0"
"6.86","4.42","8.47","5.7063162","1","3","0.0"
"6.61","0.0","3.5525","5.7063162","1","3","0.0"
"7.07","0.0","3.641944444","5.7063162","1","3","0.0"
"6.93","0.0","3.916944444","5.7063162","1","3","0.0"
"6.01","0.0","3.907777778","5.7063162","1","3","0.0"
"6.8","0.0","3.928888889","5.7063162","1","3","0.0"
"0.0","0.0","0.026388889","32.8745456","1","3","0.0"
"0.0","0.0","0.026388889","32.8745456","1","3","0.0"
"0.0","0.0","0.019722222","32.8745456","1","3","0.0"
"7.15","0.0","2.895833333","28.6167128","1","3","1.0"
"7.06","0.0","3.580277778","28.6167128","1","3","1.0"
"7.1","0.0","3.205","28.6167128","1","3","1.0"
"7.08","0.0","3.470833333","28.6167128","1","3","1.0"
"7.1","0.5","4.228611111","28.6167128","1","3","1.0"
"7.1","0.0","3.280833333","28.6167128","1","3","1.0"
